millis,T_SHT40,RH_SHT40,CO2_SCD30,T_SCD30,RH_SCD30
148708624,23.57,58.34,212.00,26.71,48.09
148738671,23.57,58.56,212.00,26.71,48.16
148768719,23.57,58.73,210.00,26.71,48.30
148798767,23.58,58.73,209.00,26.69,48.27
148828815,23.59,58.47,210.00,26.72,48.07
148858862,23.57,58.45,209.00,26.71,48.07
148888910,23.57,58.37,211.00,26.71,48.12
148918959,23.56,58.09,209.00,26.71,48.16
148949007,23.57,58.42,209.00,26.71,48.12
148979056,23.58,58.41,208.00,26.69,48.08
149009104,23.56,58.58,209.00,26.71,48.10
149039152,23.57,58.39,210.00,26.69,47.95
149069200,23.57,58.32,209.00,26.71,48.16
149099248,23.58,58.30,211.00,26.71,48.03
149129296,23.57,58.43,211.00,26.72,48.14
149159345,23.61,58.42,210.00,26.72,48.09
149189392,23.59,58.62,209.00,26.74,48.01
149219440,23.59,58.58,210.00,26.71,48.12
149249487,23.58,58.52,210.00,26.72,48.09
149279537,23.57,58.80,209.00,26.74,48.18
149309584,23.57,58.78,210.00,26.71,48.20
149339632,23.56,58.42,210.00,26.72,48.16
149369684,23.56,58.31,208.00,26.72,48.17
149399733,23.57,58.64,208.00,26.74,48.11
149429780,23.58,58.03,208.00,26.72,48.07
149459828,23.53,59.01,209.00,26.72,48.11
149489875,23.54,58.54,210.00,26.74,48.16
149519925,23.54,58.87,210.00,26.71,48.36
149549972,23.55,58.28,209.00,26.72,48.19
149580020,23.55,58.78,208.00,26.71,48.20
149610067,23.55,58.44,207.00,26.68,48.13
149640116,23.57,58.29,208.00,26.72,48.27
149670163,23.56,58.95,207.00,26.72,48.39
149700212,23.57,58.49,205.00,26.69,48.19
149730262,23.59,58.31,204.00,26.71,48.13
149760311,23.55,58.91,206.00,26.69,48.18
149790358,23.56,58.65,207.00,26.69,48.33
149820406,23.57,58.72,208.00,26.71,48.25
149850454,23.55,58.83,208.00,26.72,48.20
149880502,23.54,58.87,210.00,26.71,48.30
149910549,23.53,58.56,211.00,26.72,48.31
149940597,23.49,59.18,212.00,26.72,48.14
149970646,23.48,58.56,212.00,26.72,48.37
150000694,23.47,59.15,210.00,26.72,48.25
150030741,23.46,59.17,208.00,26.69,48.24
150060789,23.45,59.03,207.00,26.68,48.36
150090840,23.48,59.27,206.00,26.68,48.34
150120888,23.53,59.21,206.00,26.69,48.48
150150937,23.53,58.97,206.00,26.69,48.34
150180985,23.51,58.36,205.00,26.68,48.28
150211034,23.53,58.85,205.00,26.67,48.33
150241081,23.53,58.73,205.00,26.68,48.29
150271130,23.53,58.77,206.00,26.68,48.33
150301177,23.57,58.48,206.00,26.65,48.30
150331226,23.55,58.75,205.00,26.65,48.24
150361273,23.54,58.71,203.00,26.68,48.31
150391321,23.45,59.11,201.00,26.68,48.40
150421368,23.47,58.79,200.00,26.68,48.44
150451420,23.49,58.91,198.00,26.65,48.23
150481467,23.49,58.66,196.00,26.67,48.34
150511515,23.50,58.65,197.00,26.68,48.25
150541562,23.50,58.75,196.00,26.67,48.13
150571611,23.50,58.71,196.00,26.65,48.46
150601659,23.51,58.65,197.00,26.65,48.30
150631707,23.49,59.03,196.00,26.67,48.36
150661754,23.53,58.91,196.00,26.67,48.32
150691803,23.53,58.85,198.00,26.67,48.34
150721851,23.50,58.70,195.00,26.67,48.37
150751899,23.53,58.73,195.00,26.67,48.40
150781946,23.51,58.69,195.00,26.65,48.44
150811997,23.55,58.23,195.00,26.65,48.36
150842045,23.52,58.41,194.00,26.67,48.30
150872093,23.53,58.69,194.00,26.67,48.40
150902140,23.55,58.65,194.00,26.64,48.33
150932189,23.51,58.63,195.00,26.67,48.17
150962238,23.53,58.73,193.00,26.67,48.36
150992286,23.49,58.89,194.00,26.68,48.26
151022334,23.51,58.67,193.00,26.65,48.29
151052383,23.47,59.22,192.00,26.67,48.40
151082433,23.46,58.74,191.00,26.67,48.33
151112480,23.46,59.24,192.00,26.67,48.32
151142529,23.44,58.95,192.00,26.68,48.36
151172579,23.46,58.91,194.00,26.64,48.40
151202627,23.46,58.46,194.00,26.67,48.34
151232674,23.48,59.14,193.00,26.67,48.35
151262723,23.46,58.48,193.00,26.65,48.34
151292770,23.48,58.77,194.00,26.64,48.36
151322818,23.50,58.93,194.00,26.64,48.31
151352865,23.47,58.48,194.00,26.64,48.29
151382914,23.45,59.02,192.00,26.65,48.40
151412961,23.43,59.17,193.00,26.65,48.42
151443009,23.41,59.05,195.00,26.64,48.43
151473056,23.37,59.69,194.00,26.64,48.48
151503105,23.36,59.59,191.00,26.64,48.44
151533153,23.33,59.42,191.00,26.62,48.50
151563203,23.36,58.92,191.00,26.59,48.46
151593250,23.37,59.43,191.00,26.61,48.48
151623299,23.38,59.20,191.00,26.61,48.50
151653347,23.41,59.14,192.00,26.62,48.52
151683395,23.43,59.06,193.00,26.59,48.39
151713442,23.44,58.80,192.00,26.62,48.38
151743491,23.46,59.06,193.00,26.62,48.42
151773538,23.48,58.86,192.00,26.59,48.47
151803587,23.48,58.99,193.00,26.62,48.49
151833635,23.49,58.86,194.00,26.62,48.51
151863684,23.48,58.67,194.00,26.61,48.52
151893731,23.46,58.95,194.00,26.62,48.55
151923781,23.46,59.05,196.00,26.61,48.50
151953831,23.49,58.69,197.00,26.62,48.49
151983879,23.47,58.75,196.00,26.64,48.42
152013928,23.48,58.84,197.00,26.61,48.52
152043975,23.49,58.49,198.00,26.62,48.48
152074023,23.48,58.58,197.00,26.62,48.50
152104071,23.46,58.64,200.00,26.62,48.37
152134119,23.47,58.96,198.00,26.64,48.43
152164167,23.46,59.01,197.00,26.62,48.55
152194215,23.47,58.91,196.00,26.62,48.46
152224263,23.48,58.73,197.00,26.65,48.37
152254311,23.44,59.08,197.00,26.64,48.47
152284361,23.41,59.18,194.00,26.59,48.60
152314409,23.39,59.35,194.00,26.62,48.56
152344457,23.36,59.69,194.00,26.62,48.44
152374505,23.37,59.51,194.00,26.61,48.65
152404552,23.40,58.88,194.00,26.61,48.56
152434600,23.38,59.44,195.00,26.62,48.50
152464649,23.39,59.13,194.00,26.61,48.48
152494697,23.41,59.09,194.00,26.62,48.46
152524744,23.45,58.72,193.00,26.64,48.59
152554792,23.44,59.30,193.00,26.59,48.59
152584840,23.46,59.11,194.00,26.61,48.50
152614890,23.46,59.22,194.00,26.62,48.69
152644940,23.46,59.34,194.00,26.59,48.58
152674989,23.46,58.77,194.00,26.61,48.61
152705036,23.48,59.24,195.00,26.65,48.66
152735084,23.47,59.06,195.00,26.61,48.62
152765132,23.50,59.10,195.00,26.62,48.62
152795181,23.50,58.95,196.00,26.62,48.45
152825228,23.51,58.95,196.00,26.64,48.53
152855276,23.55,58.82,196.00,26.64,48.62
152885323,23.55,58.86,197.00,26.64,48.52
152915372,23.55,58.97,196.00,26.67,48.53
152945420,23.57,58.85,197.00,26.62,48.64
152975468,23.55,59.01,198.00,26.62,48.49
153005518,23.53,59.36,199.00,26.67,48.46
153035567,23.49,59.18,198.00,26.68,48.76
153065614,23.52,59.49,198.00,26.67,48.61
153095662,23.54,59.09,197.00,26.65,48.68
153125709,23.50,59.36,197.00,26.65,48.70
153155758,23.49,59.13,197.00,26.67,48.61
153185806,23.44,59.95,198.00,26.67,48.58
153215853,23.36,59.64,198.00,26.64,48.81
153245901,23.28,60.24,195.00,26.64,48.88
153275949,23.29,59.48,195.00,26.62,48.69
153305998,23.29,60.09,194.00,26.62,48.81
153336045,23.30,59.66,194.00,26.61,48.69
153366093,23.33,59.21,193.00,26.61,48.69
153396146,23.32,59.89,193.00,26.62,48.76
153426194,23.32,59.75,194.00,26.59,48.85
153456241,23.33,59.74,193.00,26.61,48.80
153486290,23.34,59.88,194.00,26.61,48.82
153516338,23.36,59.72,194.00,26.59,48.85
153546386,23.38,59.38,195.00,26.59,48.78
153576433,23.41,59.62,197.00,26.59,48.81
153606481,23.42,59.69,196.00,26.61,48.69
153636529,23.48,59.60,194.00,26.59,48.85
153666577,23.48,59.54,195.00,26.64,48.80
153696625,23.50,59.52,196.00,26.62,48.90
153726673,23.52,59.51,196.00,26.59,48.97
153756723,23.51,59.35,196.00,26.62,48.88
153786772,23.52,59.38,197.00,26.61,48.92
153816819,23.58,59.43,195.00,26.61,48.95
153846867,23.56,59.37,196.00,26.62,48.93
153876915,23.57,58.96,198.00,26.62,48.93
153906963,23.59,59.44,199.00,26.64,49.01
153937011,23.60,59.27,200.00,26.65,48.91
153967059,23.62,59.31,201.00,26.64,48.90
153997107,23.61,59.02,200.00,26.62,48.79
154027155,23.64,59.33,202.00,26.62,48.94
154057202,23.64,58.80,202.00,26.67,48.86
154087250,23.64,59.23,202.00,26.67,48.85
154117301,23.57,59.59,203.00,26.68,48.71
154147349,23.58,59.49,203.00,26.67,48.96
154177396,23.58,59.14,204.00,26.68,48.82
154207447,23.58,59.18,203.00,26.67,48.85
154237494,23.60,59.18,204.00,26.68,48.72
154267542,23.62,59.46,204.00,26.69,48.95
154297589,23.63,59.71,202.00,26.67,49.06
154327638,23.64,59.57,203.00,26.69,49.11
154357686,23.64,59.23,202.00,26.69,49.06
154387734,23.62,59.47,203.00,26.67,49.07
154417781,23.64,59.00,204.00,26.67,48.94
154447830,23.63,59.09,204.00,26.68,48.90
154477879,23.64,59.41,205.00,26.67,48.91
154507927,23.66,59.53,204.00,26.69,49.09
154537974,23.68,59.11,203.00,26.68,48.88
154568023,23.65,59.05,202.00,26.71,48.88
154598071,23.64,59.41,201.00,26.71,48.84
154628119,23.66,59.09,199.00,26.69,48.89
154658167,23.62,59.31,199.00,26.71,48.84
154688215,23.67,59.49,199.00,26.71,48.99
154718263,23.65,59.43,199.00,26.71,48.99
154748310,23.66,59.56,201.00,26.69,49.05
154778358,23.66,59.22,202.00,26.71,49.10
154808406,23.66,59.09,202.00,26.68,48.94
154838457,23.60,59.41,201.00,26.68,48.86
154868504,23.62,59.34,199.00,26.69,48.90
154898552,23.62,59.42,201.00,26.68,48.94
154928600,23.63,59.01,202.00,26.68,48.91
154958648,23.63,59.19,201.00,26.71,48.88
154988696,23.66,59.20,203.00,26.68,48.91
155018744,23.66,59.02,203.00,26.71,48.86
155048794,23.65,59.25,204.00,26.69,48.90
155078842,23.66,58.72,205.00,26.68,48.85
155108889,23.67,59.07,205.00,26.69,48.81
155138937,23.65,59.01,205.00,26.71,48.76
155168986,23.68,58.97,206.00,26.72,48.76
155199034,23.71,59.14,205.00,26.72,48.87
155229084,23.73,59.02,205.00,26.72,48.84
155259132,23.73,59.02,204.00,26.69,48.86
155289180,23.74,58.97,204.00,26.69,48.88
155319228,23.71,58.81,204.00,26.72,48.79
155349275,23.74,58.62,205.00,26.72,48.76
155379324,23.71,58.53,205.00,26.71,48.70
155409372,23.70,58.83,205.00,26.71,48.65
155439420,23.70,58.54,206.00,26.71,48.65
155469467,23.70,58.68,206.00,26.72,48.50
155499515,23.70,58.45,206.00,26.71,48.61
155529563,23.66,58.71,206.00,26.72,48.50
155559611,23.69,58.65,206.00,26.72,48.55
155589661,23.70,58.69,203.00,26.72,48.53
155619709,23.70,58.58,202.00,26.72,48.53
155649757,23.72,58.43,201.00,26.74,48.50
155679806,23.70,58.47,200.00,26.72,48.44
155709853,23.72,58.44,201.00,26.74,48.48
155739901,23.73,58.29,200.00,26.74,48.41
155769949,23.72,58.37,200.00,26.75,48.32
155799997,23.71,58.46,198.00,26.74,48.35
155830045,23.74,58.35,197.00,26.77,48.37
155860096,23.72,58.24,197.00,26.74,48.32
155890143,23.72,58.35,198.00,26.77,48.30
155920191,23.73,58.13,198.00,26.77,48.28
155950241,23.73,58.26,199.00,26.75,48.27
155980290,23.74,58.10,199.00,26.78,48.18
156010337,23.74,58.15,200.00,26.77,48.21
156040385,23.75,58.23,200.00,26.75,48.18
156070432,23.75,58.38,200.00,26.77,48.28
156100481,23.74,58.43,200.00,26.77,48.34
156130529,23.73,58.40,201.00,26.75,48.28
156160577,23.74,58.27,203.00,26.77,48.25
156190624,23.78,58.29,203.00,26.77,48.26
156220673,23.82,58.43,206.00,26.75,48.40
156250724,23.82,58.44,211.00,26.75,48.39
156280771,23.79,58.48,214.00,26.78,48.41
156310822,23.82,58.40,221.00,26.79,48.37
156340870,23.80,58.38,231.00,26.77,48.33
156370918,23.82,58.42,236.00,26.77,48.37
156400965,23.80,58.41,238.00,26.77,48.43
156431013,23.81,58.31,239.00,26.78,48.36
156461061,23.82,58.24,240.00,26.77,48.34
156491110,23.83,58.18,238.00,26.77,48.30
156521157,23.83,58.16,236.00,26.78,48.27
156551205,23.85,58.10,237.00,26.79,48.27
156581253,23.79,57.77,237.00,26.79,48.09
156611301,23.83,58.05,238.00,26.79,48.13
156641348,23.82,57.89,239.00,26.79,48.10
156671401,23.81,57.89,241.00,26.79,48.00
156701450,23.83,57.69,242.00,26.81,48.02
156731498,23.85,57.69,244.00,26.79,47.96
156761545,23.85,57.74,246.00,26.81,47.99
156791593,23.87,57.86,249.00,26.84,48.08
156821641,23.88,57.78,252.00,26.81,48.00
156851689,23.89,57.74,256.00,26.79,48.01
156881736,23.89,57.49,268.00,26.82,48.02
156911784,23.87,57.75,269.00,26.81,47.95
156941833,23.90,57.72,270.00,26.84,48.00
156971881,23.91,57.38,273.00,26.81,48.01
157001928,23.86,57.59,275.00,26.82,47.83
157031976,23.88,58.02,274.00,26.82,47.98
157062027,23.87,58.19,278.00,26.84,48.05
157092075,23.91,58.24,285.00,26.84,48.22
157122122,23.93,58.29,305.00,26.82,48.19
157152171,23.95,58.28,313.00,26.84,48.36
157182219,23.93,58.22,316.00,26.84,48.33
157212267,23.94,57.94,320.00,26.85,48.19
157242315,23.94,57.78,320.00,26.86,48.01
157272363,23.92,57.87,315.00,26.82,48.12
157302411,23.95,57.56,310.00,26.84,48.10
157332458,23.93,57.61,300.00,26.89,47.90
157362506,23.94,57.77,297.00,26.86,47.99
157392553,23.96,57.49,293.00,26.85,47.90
157422604,23.96,57.48,289.00,26.85,47.92
157452652,23.96,57.29,286.00,26.85,47.85
157482702,23.94,56.87,281.00,26.86,47.64
157512750,23.93,56.95,274.00,26.85,47.54
157542798,23.93,57.06,268.00,26.84,47.59
157572845,23.93,57.07,266.00,26.84,47.60
157602893,23.92,57.50,268.00,26.85,47.59
157632941,23.89,57.35,267.00,26.84,47.54
157662989,23.89,57.13,267.00,26.85,47.49
157693036,23.88,57.11,264.00,26.85,47.44
157723084,23.88,57.23,262.00,26.85,47.56
157753132,23.89,56.96,260.00,26.85,47.49
157783183,23.85,57.02,256.00,26.85,47.34
157813230,23.85,56.80,253.00,26.85,47.31
157843278,23.82,56.65,250.00,26.84,47.17
157873326,23.80,56.46,244.00,26.86,47.03
157903374,23.84,56.80,238.00,26.85,47.08
157933422,23.80,56.62,235.00,26.85,47.16
157963470,23.81,56.83,233.00,26.86,47.00
157993519,23.84,56.42,231.00,26.84,47.11
158023566,23.85,56.40,231.00,26.88,46.95
158053614,23.87,56.59,229.00,26.88,46.90
158083661,23.85,56.53,228.00,26.86,46.95
158113710,23.86,56.29,227.00,26.88,46.83
158143760,23.84,56.07,227.00,26.86,46.79
158173808,23.83,56.24,225.00,26.86,46.75
158203855,23.82,56.01,226.00,26.86,46.60
158233904,23.81,56.25,224.00,26.86,46.68
158263952,23.79,56.39,223.00,26.88,46.69
158294002,23.80,56.16,225.00,26.85,46.63
158324049,23.78,56.17,224.00,26.84,46.63
158354098,23.80,56.29,221.00,26.88,46.68
158384145,23.80,56.08,220.00,26.86,46.59
158414193,23.82,56.14,217.00,26.84,46.56
158444241,23.81,56.06,216.00,26.85,46.50
158474290,23.80,56.15,214.00,26.85,46.43
158504340,23.79,55.78,213.00,26.88,46.29
158534388,23.81,55.66,212.00,26.84,46.30
158564435,23.81,55.90,212.00,26.85,46.35
158594484,23.85,56.06,211.00,26.86,46.46
158624531,23.90,56.04,212.00,26.86,46.50
158654579,23.92,56.03,215.00,26.86,46.52
158684626,23.94,56.06,219.00,26.85,46.55
158714675,23.97,56.07,223.00,26.86,46.68
158744722,24.01,56.08,226.00,26.88,46.70
158774770,24.02,55.92,230.00,26.86,46.68
158804818,24.06,55.96,235.00,26.89,46.71
158834866,24.11,55.94,238.00,26.92,46.77
158864917,24.09,55.84,242.00,26.91,46.69
158894964,24.14,55.82,244.00,26.92,46.68
158925012,24.17,55.73,250.00,26.94,46.72
158955060,24.17,55.62,255.00,26.94,46.70
158985108,24.16,55.57,259.00,26.92,46.59
159015156,24.18,55.51,260.00,26.94,46.64
159045204,24.19,55.52,262.00,26.94,46.62
159075252,24.17,55.56,262.00,26.95,46.57
159105302,24.18,55.66,261.00,26.94,46.59
159135349,24.15,55.67,259.00,26.95,46.57
159165398,24.15,55.59,257.00,26.96,46.59
159195445,24.12,55.54,256.00,26.96,46.52
159225494,24.11,55.57,258.00,26.98,46.53
159255543,24.12,55.67,257.00,26.95,46.53
159285592,24.10,55.56,257.00,26.96,46.52
159315640,24.09,55.63,258.00,26.94,46.48
159345688,24.09,55.72,260.00,26.92,46.50
159375735,24.08,55.63,261.00,26.95,46.42
159405784,24.03,55.76,262.00,26.96,46.52
159435831,24.02,55.60,261.00,26.92,46.44
159465880,24.01,55.81,261.00,26.94,46.49
159495927,23.97,55.83,258.00,26.94,46.47
159525976,23.98,55.65,258.00,26.95,46.36
159556023,23.98,55.68,259.00,26.95,46.36
159586071,24.01,55.83,260.00,26.95,46.41
159616121,24.00,55.66,261.00,26.95,46.34
159646170,23.97,55.44,261.00,26.94,46.23
159676218,23.96,55.73,259.00,26.94,46.20
159706265,23.96,55.61,257.00,26.94,46.20
159736313,23.95,55.62,256.00,26.96,46.26
159766362,23.94,55.75,255.00,26.95,46.24
159796410,23.97,55.68,256.00,26.94,46.24
159826457,23.94,55.21,257.00,26.96,45.94
159856505,23.93,55.32,255.00,26.95,46.03
159886554,23.93,55.62,254.00,26.95,46.00
159916603,23.94,55.33,250.00,26.96,45.98
159946651,23.95,55.14,248.00,26.96,45.99
159976702,23.95,55.10,245.00,26.94,45.86
160006750,23.95,55.11,243.00,26.95,45.86
160036798,24.00,55.01,243.00,26.95,45.82
160066845,23.97,54.95,243.00,26.95,45.82
160096893,23.97,54.93,241.00,26.95,45.78
160126941,24.01,54.97,243.00,26.95,45.86
160156989,24.04,54.91,243.00,26.92,45.82
160187036,24.04,54.84,243.00,26.92,45.78
160217084,24.06,54.75,244.00,26.95,45.76
160247132,24.07,54.60,246.00,26.94,45.76
160277180,24.09,54.56,246.00,26.95,45.72
160307227,24.08,54.52,247.00,26.94,45.67
160337277,24.11,54.46,246.00,26.95,45.63
160367326,24.11,54.31,245.00,26.95,45.61
160397374,24.11,54.23,243.00,26.94,45.50
160427421,24.10,54.12,242.00,26.96,45.45
160457469,24.08,53.96,241.00,26.98,45.39
160487517,24.08,53.99,240.00,26.95,45.35
160517565,24.10,53.95,238.00,26.95,45.26
160547612,24.07,53.89,236.00,26.95,45.21
160577660,24.06,53.89,236.00,26.96,45.18
160607708,24.07,53.81,235.00,26.95,45.21
160637756,24.07,53.83,234.00,26.94,45.18
160667803,24.04,53.86,234.00,26.92,45.13
160697854,24.05,53.84,233.00,26.95,45.13
160727904,24.04,53.84,231.00,26.94,45.08
160757952,24.04,53.76,231.00,26.96,45.06
160787999,24.03,53.81,231.00,26.94,45.01
160818048,24.03,53.66,232.00,26.92,45.02
160848096,24.02,53.66,231.00,26.95,45.01
160878144,24.04,53.62,231.00,26.95,44.96
160908192,24.07,53.63,231.00,26.94,45.00
160938240,24.10,53.49,229.00,26.95,44.93
160968288,24.12,53.38,228.00,26.96,44.87
160998335,24.12,53.39,229.00,26.95,44.85
161028383,24.14,53.40,231.00,26.96,44.86
161058430,24.14,53.41,230.00,26.96,44.88
161088482,24.16,53.47,230.00,26.96,44.87
161118529,24.17,53.49,230.00,27.01,44.95
161148577,24.19,53.43,230.00,26.98,44.92
161178626,24.19,53.41,230.00,27.01,44.90
161208674,24.19,53.40,230.00,26.99,44.87
161238721,24.21,53.34,228.00,27.01,44.84
161268769,24.21,53.33,228.00,27.01,44.89
161298817,24.23,53.28,228.00,27.01,44.80
161328865,24.23,53.35,228.00,27.01,44.80
161358913,24.24,53.29,229.00,27.03,44.82
161388961,24.24,53.33,229.00,27.03,44.87
161419009,24.26,53.29,228.00,27.01,44.82
161449060,24.27,53.29,228.00,27.06,44.76
161479107,24.25,53.27,228.00,27.03,44.75
161509155,24.26,53.26,229.00,27.03,44.75
161539205,24.30,53.11,230.00,27.05,44.74
161569253,24.30,53.12,232.00,27.05,44.70
161599300,24.34,53.08,233.00,27.05,44.73
161629348,24.33,53.00,233.00,27.07,44.71
161659397,24.34,53.04,233.00,27.06,44.65
161689445,24.33,52.90,233.00,27.09,44.64
161719492,24.33,52.86,234.00,27.07,44.57
161749540,24.31,52.82,234.00,27.07,44.55
161779588,24.31,52.71,233.00,27.09,44.46
161809638,24.32,52.58,232.00,27.07,44.43
161839686,24.35,52.51,232.00,27.09,44.31
161869733,24.34,52.56,231.00,27.10,44.36
161899782,24.35,52.60,231.00,27.09,44.35
161929830,24.33,52.52,230.00,27.10,44.33
161959878,24.36,52.44,228.00,27.12,44.25
161989925,24.36,52.36,228.00,27.13,44.29
162019974,24.36,52.38,229.00,27.13,44.18
162050021,24.39,52.25,228.00,27.13,44.14
162080069,24.40,52.03,230.00,27.13,44.06
162110116,24.36,52.02,230.00,27.15,44.00
162140165,24.35,51.98,231.00,27.09,43.94
162170215,24.36,52.02,230.00,27.13,43.92
162200263,24.36,51.86,227.00,27.10,43.89
162230311,24.36,51.96,226.00,27.12,43.88
162260360,24.34,52.05,226.00,27.09,43.92
162290407,24.28,51.91,227.00,27.09,43.80
162320455,24.27,52.02,229.00,27.12,43.83
162350504,24.28,51.94,227.00,27.10,43.74
162380553,24.27,51.86,225.00,27.10,43.75
162410600,24.26,51.98,225.00,27.10,43.76
162440649,24.28,51.98,227.00,27.12,43.73
162470696,24.30,51.93,225.00,27.12,43.71
162500745,24.29,51.95,225.00,27.10,43.70
162530795,24.30,51.99,223.00,27.10,43.78
162560843,24.31,52.00,224.00,27.12,43.77
162590891,24.33,52.12,225.00,27.10,43.83
162620939,24.30,52.05,226.00,27.10,43.81
162650986,24.31,52.05,226.00,27.12,43.84
162681034,24.31,51.99,227.00,27.13,43.81
162711083,24.28,52.05,228.00,27.12,43.70
162741131,24.31,52.02,228.00,27.10,43.76
162771178,24.30,52.09,229.00,27.12,43.77
162801226,24.33,51.96,229.00,27.10,43.75
162831273,24.28,51.89,228.00,27.13,43.60
162861322,24.25,51.85,227.00,27.13,43.60
162891369,24.25,51.89,226.00,27.09,43.54
162921420,24.25,51.99,226.00,27.09,43.58
162951469,24.26,51.94,228.00,27.10,43.56
162981516,24.26,51.89,227.00,27.09,43.54
163011564,24.26,51.88,228.00,27.09,43.52
163041611,24.28,51.77,227.00,27.09,43.57
163071660,24.28,51.69,227.00,27.09,43.49
163101707,24.28,51.54,227.00,27.09,43.45
163131755,24.27,51.47,228.00,27.09,43.41
163161804,24.28,51.32,226.00,27.10,43.30
163191853,24.26,51.35,226.00,27.12,43.23
163221900,24.26,51.31,224.00,27.09,43.20
163251948,24.28,51.17,224.00,27.10,43.13
163281998,24.28,51.15,223.00,27.13,43.16
163312047,24.26,51.07,223.00,27.10,43.05
163342094,24.30,51.04,224.00,27.10,42.98
163372142,24.30,50.94,224.00,27.12,42.97
163402189,24.27,50.90,224.00,27.12,42.89
163432238,24.31,50.93,225.00,27.12,42.94
